Case ID,Case,Clip,Qualified Reads,Majority Label,label,split,Agreement,First Choice Answer,First Choice Votes,Second Choice Answer,Second Choice Votes,Third Choice Answer,Third Choice Votes
7679043,Case-071,20,15,'1 or more discrete b-lines',1,0,0.733,'1 or more discrete b-lines',11,'confluent b-lines',4,'no b-lines',0
7679044,Case-012,1,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679045,Case-026,21,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679046,Case-050,18,14,'no b-lines',0,0,1,'no b-lines',14,'confluent b-lines',0,'1 or more discrete b-lines',0
7679047,Case-050,22,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679048,Case-054,23,7,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',7,'no b-lines',0,'confluent b-lines',0
7679049,Case-050,15,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679050,Case-044,22,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7679051,Case-005,4,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679052,Case-021,19,11,'1 or more discrete b-lines',1,0,0.909,'1 or more discrete b-lines',10,'confluent b-lines',1,'no b-lines',0
7679053,Case-001,11,12,'confluent b-lines',1,0,0.917,'confluent b-lines',11,'1 or more discrete b-lines',1,'no b-lines',0
7679054,Case-066,12,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679055,Case-032,24,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679056,Case-040,8,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679058,Case-031,21,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679059,Case-022,28,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679060,Case-015,4,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679061,Case-055,25,31,'1 or more discrete b-lines',1,0,0.419,'1 or more discrete b-lines',13,'no b-lines',10,'confluent b-lines',8
7679062,Case-003,15,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7679063,Case-037,20,5,'no b-lines',0,0,0.8,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',0
7679064,Case-073,8,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679065,Case-044,21,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679066,Case-086,6,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679067,Case-085,5,21,'1 or more discrete b-lines',1,0,0.81,'1 or more discrete b-lines',17,'confluent b-lines',3,'no b-lines',1
7679068,Case-069,4,11,'1 or more discrete b-lines',1,0,0.818,'1 or more discrete b-lines',9,'no b-lines',1,'confluent b-lines',1
7679069,Case-063,23,8,'no b-lines',0,0,0.75,'no b-lines',6,'confluent b-lines',1,'1 or more discrete b-lines',1
7679070,Case-059,20,27,'no b-lines',0,0,0.593,'no b-lines',16,'1 or more discrete b-lines',11,'confluent b-lines',0
7679072,Case-077,8,10,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',10,'no b-lines',0,'confluent b-lines',0
7679073,Case-043,14,11,'1 or more discrete b-lines',1,0,0.727,'1 or more discrete b-lines',8,'no b-lines',3,'confluent b-lines',0
7679074,Case-076,6,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679076,Case-017,11,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7679077,Case-036,39,11,'no b-lines',0,0,0.727,'no b-lines',8,'1 or more discrete b-lines',2,'confluent b-lines',1
7679078,Case-040,10,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679079,Case-060,30,19,'confluent b-lines',1,0,1,'confluent b-lines',19,'no b-lines',0,'1 or more discrete b-lines',0
7679080,Case-052,22,10,'1 or more discrete b-lines',1,0,0.8,'1 or more discrete b-lines',8,'no b-lines',1,'confluent b-lines',1
7679081,Case-077,6,13,'1 or more discrete b-lines',1,0,0.846,'1 or more discrete b-lines',11,'confluent b-lines',2,'no b-lines',0
7679082,Case-043,12,16,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',16,'no b-lines',0,'confluent b-lines',0
7679083,Case-083,26,14,'1 or more discrete b-lines',1,0,0.643,'1 or more discrete b-lines',9,'confluent b-lines',5,'no b-lines',0
7679084,Case-078,1,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7679085,Case-012,8,23,'1 or more discrete b-lines',1,0,0.565,'1 or more discrete b-lines',13,'no b-lines',8,'confluent b-lines',2
7679088,Case-088,9,20,'1 or more discrete b-lines',1,0,0.85,'1 or more discrete b-lines',17,'no b-lines',3,'confluent b-lines',0
7679089,Case-080,33,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679090,Case-066,14,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679091,Case-025,26,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679092,Case-006,1,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679093,Case-073,16,8,'no b-lines',0,0,0.75,'no b-lines',6,'1 or more discrete b-lines',2,'confluent b-lines',0
7679094,Case-036,29,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679095,Case-051,9,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679096,Case-045,23,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679097,Case-065,24,21,'1 or more discrete b-lines',1,0,0.714,'1 or more discrete b-lines',15,'no b-lines',3,'confluent b-lines',3
7679098,Case-063,25,8,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',8,'no b-lines',0,'confluent b-lines',0
7679099,Case-053,16,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679100,Case-013,18,8,'confluent b-lines',1,0,1,'confluent b-lines',8,'no b-lines',0,'1 or more discrete b-lines',0
7679101,Case-075,16,10,'confluent b-lines',1,0,1,'confluent b-lines',10,'no b-lines',0,'1 or more discrete b-lines',0
7679102,Case-051,8,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679105,Case-027,12,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679106,Case-084,11,10,'confluent b-lines',1,0,0.7,'confluent b-lines',7,'1 or more discrete b-lines',3,'no b-lines',0
7679107,Case-075,4,24,'confluent b-lines',1,0,0.75,'confluent b-lines',18,'1 or more discrete b-lines',6,'no b-lines',0
7679109,Case-006,7,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679110,Case-047,10,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679111,Case-076,5,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679112,Case-058,15,22,'confluent b-lines',1,0,0.773,'confluent b-lines',17,'1 or more discrete b-lines',5,'no b-lines',0
7679113,Case-061,32,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7679114,Case-043,19,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679115,Case-022,23,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679116,Case-006,11,8,'1 or more discrete b-lines',1,0,0.75,'1 or more discrete b-lines',6,'no b-lines',2,'confluent b-lines',0
7679118,Case-087,9,5,'no b-lines',0,0,0.8,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',0
7679119,Case-026,13,5,'1 or more discrete b-lines',1,0,0.8,'1 or more discrete b-lines',4,'no b-lines',1,'confluent b-lines',0
7679120,Case-017,10,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679121,Case-001,1,9,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',9,'no b-lines',0,'confluent b-lines',0
7679122,Case-016,20,12,'no b-lines',0,0,0.667,'no b-lines',8,'1 or more discrete b-lines',4,'confluent b-lines',0
7679123,Case-056,28,31,'1 or more discrete b-lines',1,0,0.548,'1 or more discrete b-lines',17,'no b-lines',14,'confluent b-lines',0
7679124,Case-012,3,9,'1 or more discrete b-lines',1,0,0.778,'1 or more discrete b-lines',7,'confluent b-lines',2,'no b-lines',0
7679125,Case-068,16,20,'1 or more discrete b-lines',1,0,0.6,'1 or more discrete b-lines',12,'confluent b-lines',6,'no b-lines',2
7679126,Case-067,5,12,'1 or more discrete b-lines',1,0,0.667,'1 or more discrete b-lines',8,'no b-lines',3,'confluent b-lines',1
7679127,Case-048,26,7,'no b-lines',0,0,0.714,'no b-lines',5,'1 or more discrete b-lines',2,'confluent b-lines',0
7679129,Case-044,20,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7679130,Case-061,16,13,'confluent b-lines',1,0,0.846,'confluent b-lines',11,'1 or more discrete b-lines',2,'no b-lines',0
7679131,Case-075,6,7,'confluent b-lines',1,0,1,'confluent b-lines',7,'no b-lines',0,'1 or more discrete b-lines',0
7679132,Case-074,9,8,'no b-lines',0,0,0.75,'no b-lines',6,'1 or more discrete b-lines',2,'confluent b-lines',0
7679133,Case-064,24,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679134,Case-062,27,9,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',9,'no b-lines',0,'confluent b-lines',0
7679135,Case-057,17,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679137,Case-079,7,9,'no b-lines',0,0,0.667,'no b-lines',6,'1 or more discrete b-lines',3,'confluent b-lines',0
7679138,Case-086,5,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679139,Case-063,28,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679141,Case-002,8,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679142,Case-032,21,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7679144,Case-022,19,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679145,Case-065,22,14,'1 or more discrete b-lines',1,0,0.786,'1 or more discrete b-lines',11,'confluent b-lines',3,'no b-lines',0
7679147,Case-005,8,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7679148,Case-025,18,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679149,Case-058,16,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679150,Case-083,18,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679151,Case-035,2,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679152,Case-061,43,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679153,Case-032,22,7,'no b-lines',0,0,0.857,'no b-lines',6,'confluent b-lines',1,'1 or more discrete b-lines',0
7679154,Case-038,18,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679156,Case-023,25,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679157,Case-066,3,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7679158,Case-060,21,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679159,Case-038,13,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7679161,Case-058,19,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7679162,Case-086,2,8,'no b-lines',0,0,0.875,'no b-lines',7,'1 or more discrete b-lines',1,'confluent b-lines',0
7679163,Case-040,9,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679165,Case-037,18,21,'confluent b-lines',1,0,0.524,'confluent b-lines',11,'1 or more discrete b-lines',8,'no b-lines',2
7679166,Case-071,21,15,'no b-lines',0,0,0.667,'no b-lines',10,'1 or more discrete b-lines',4,'confluent b-lines',1
7679167,Case-037,19,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679168,Case-076,12,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679169,Case-072,1,22,'no b-lines',0,0,0.545,'no b-lines',12,'1 or more discrete b-lines',9,'confluent b-lines',1
7679170,Case-049,15,22,'1 or more discrete b-lines',1,0,0.909,'1 or more discrete b-lines',20,'no b-lines',1,'confluent b-lines',1
7679171,Case-066,2,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679172,Case-078,8,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7679173,Case-043,24,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679174,Case-040,14,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679175,Case-087,12,16,'1 or more discrete b-lines',1,0,0.562,'1 or more discrete b-lines',9,'no b-lines',5,'confluent b-lines',2
7679176,Case-013,16,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679178,Case-023,17,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679179,Case-006,14,19,'no b-lines',0,0,0.526,'no b-lines',10,'1 or more discrete b-lines',7,'confluent b-lines',2
7679180,Case-083,17,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7679181,Case-026,24,13,'no b-lines',0,0,0.692,'no b-lines',9,'confluent b-lines',4,'1 or more discrete b-lines',0
7679182,Case-053,26,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679183,Case-080,32,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679184,Case-054,15,25,'1 or more discrete b-lines',1,0,0.56,'1 or more discrete b-lines',14,'no b-lines',11,'confluent b-lines',0
7679185,Case-014,17,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679186,Case-078,3,15,'no b-lines',0,0,0.733,'no b-lines',11,'1 or more discrete b-lines',4,'confluent b-lines',0
7679187,Case-077,16,15,'1 or more discrete b-lines',1,0,0.867,'1 or more discrete b-lines',13,'confluent b-lines',2,'no b-lines',0
7679188,Case-040,15,6,'1 or more discrete b-lines',1,0,0.833,'1 or more discrete b-lines',5,'confluent b-lines',1,'no b-lines',0
7679190,Case-073,9,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679191,Case-054,22,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679192,Case-042,21,8,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',8,'no b-lines',0,'confluent b-lines',0
7679193,Case-065,20,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7679194,Case-026,15,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679195,Case-086,3,10,'no b-lines',0,0,0.7,'no b-lines',7,'1 or more discrete b-lines',2,'confluent b-lines',1
7679196,Case-040,13,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7679197,Case-068,18,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679199,Case-079,8,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679200,Case-055,18,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679201,Case-065,29,14,'1 or more discrete b-lines',1,0,0.571,'1 or more discrete b-lines',8,'no b-lines',4,'confluent b-lines',2
7679202,Case-020,14,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679203,Case-051,17,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679205,Case-085,4,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679206,Case-041,15,11,'no b-lines',0,0,0.545,'no b-lines',6,'confluent b-lines',3,'1 or more discrete b-lines',2
7679207,Case-030,16,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679208,Case-020,5,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7679210,Case-012,5,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7679211,Case-048,27,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679212,Case-040,12,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679213,Case-083,22,16,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',16,'no b-lines',0,'confluent b-lines',0
7679214,Case-031,27,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679215,Case-036,45,12,'1 or more discrete b-lines',1,0,0.917,'1 or more discrete b-lines',11,'confluent b-lines',1,'no b-lines',0
7679216,Case-002,11,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679217,Case-047,16,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679218,Case-044,19,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679219,Case-057,23,8,'no b-lines',0,0,0.875,'no b-lines',7,'1 or more discrete b-lines',1,'confluent b-lines',0
7679220,Case-003,17,13,'1 or more discrete b-lines',1,0,0.846,'1 or more discrete b-lines',11,'no b-lines',1,'confluent b-lines',1
7679221,Case-021,25,8,'confluent b-lines',1,0,1,'confluent b-lines',8,'no b-lines',0,'1 or more discrete b-lines',0
7679224,Case-080,24,30,'confluent b-lines',1,0,0.6,'confluent b-lines',18,'1 or more discrete b-lines',12,'no b-lines',0
7679225,Case-048,34,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679227,Case-021,13,9,'1 or more discrete b-lines',1,0,0.778,'1 or more discrete b-lines',7,'no b-lines',2,'confluent b-lines',0
7679228,Case-045,29,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679229,Case-073,18,7,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',7,'no b-lines',0,'confluent b-lines',0
7679231,Case-012,6,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679232,Case-012,7,14,'1 or more discrete b-lines',1,0,0.857,'1 or more discrete b-lines',12,'confluent b-lines',2,'no b-lines',0
7679233,Case-072,7,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679234,Case-045,28,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679235,Case-052,18,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679236,Case-045,35,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679237,Case-028,18,11,'confluent b-lines',1,0,0.818,'confluent b-lines',9,'1 or more discrete b-lines',2,'no b-lines',0
7679238,Case-068,4,7,'confluent b-lines',1,0,0.714,'confluent b-lines',5,'1 or more discrete b-lines',2,'no b-lines',0
7679239,Case-018,30,10,'no b-lines',0,0,0.9,'no b-lines',9,'1 or more discrete b-lines',1,'confluent b-lines',0
7679240,Case-072,11,13,'1 or more discrete b-lines',1,0,0.692,'1 or more discrete b-lines',9,'confluent b-lines',4,'no b-lines',0
7679241,Case-068,15,16,'confluent b-lines',1,0,0.812,'confluent b-lines',13,'1 or more discrete b-lines',3,'no b-lines',0
